,yr_built,bedrooms,sqft_living,price
3157,2011,3.0,2242,329900.0
3158,2006,3.0,2540,310000.0
3159,2008,3.0,1420,345000.0
3160,2012,3.0,1270,160797.0
3161,2006,3.0,1300,562500.0
3162,2013,5.0,3190,664950.0
3163,2013,5.0,2910,515000.0
3164,2005,3.0,1630,497000.0
3165,2013,5.0,2300,312891.0
3166,2008,3.0,3310,670000.0
3167,2009,2.0,940,362500.0
3168,2009,2.0,1020,402101.0
3169,1948,3.0,1520,438000.0
3170,1929,4.0,2330,687500.0
3171,1962,3.0,1010,160000.0
3172,1977,3.0,1070,415000.0
3173,1995,3.0,3170,405000.0
3174,2005,4.0,3030,880000.0
3175,1998,3.0,2270,585000.0
3176,1997,4.0,2341,640000.0
3177,1908,3.0,2130,819000.0
3178,1984,3.0,2300,520000.0
3179,1978,3.0,1660,367500.0
3180,1978,4.0,2610,762500.0
3181,1954,3.0,2150,300000.0
3182,1976,3.0,2410,625000.0
3183,1941,2.0,1580,530000.0
3184,1992,3.0,1740,379000.0
3185,1949,2.0,1270,615000.0
3186,1902,2.0,2550,660000.0
3187,1963,3.0,1860,380000.0
3188,1958,4.0,2700,314900.0
3189,1955,3.0,1460,324950.0
3190,1968,3.0,1330,225000.0
3191,1999,3.0,2070,535000.0
3192,1966,3.0,1360,348500.0
3193,1986,4.0,2650,725000.0
3194,1985,4.0,3580,925000.0
3195,1947,2.0,2034,549000.0
3196,1984,3.0,1230,400000.0
3197,1994,4.0,2450,620000.0
3198,1961,6.0,2840,665000.0
3199,1994,4.0,3820,1215000.0
3200,1913,3.0,2740,1157400.0
3201,1989,4.0,2090,349950.0
3202,1940,5.0,6390,2466350.0
3203,1948,4.0,2470,339000.0
3204,1924,3.0,1720,615000.0
3205,2004,4.0,3090,751000.0
3206,1926,4.0,2320,941000.0
3207,1968,4.0,1740,600000.0
3208,2005,4.0,2950,455000.0
3209,1990,0.0,4810,1295648.0
3210,1920,3.0,1500,485000.0
3211,1969,3.0,1810,358000.0
3212,1942,3.0,1100,339000.0
3213,1969,3.0,1490,258000.0
3214,2013,2.0,1200,455000.0
3215,1980,4.0,1890,437000.0
3216,1978,3.0,2200,689000.0
3217,1978,4.0,2510,319000.0
3218,2006,3.0,1420,510000.0
3219,1957,3.0,2000,440000.0
3220,1900,2.0,1460,1010000.0
3221,1996,4.0,3220,875000.0
3222,1953,4.0,1310,304000.0
3223,1942,2.0,690,139000.0
3224,1959,3.0,1150,464500.0
3225,1963,3.0,1480,336500.0
3226,1944,4.0,1850,230000.0
3227,1990,3.0,1930,425000.0
3228,1941,2.0,750,300000.0
3229,1996,3.0,1430,457500.0
3230,1977,3.0,1840,366000.0
3231,1955,3.0,1300,502000.0
3232,1983,3.0,1050,194000.0
3233,1968,4.0,2210,305000.0
3234,1973,4.0,3220,1250000.0
3235,1991,4.0,4620,575000.0
3236,1950,4.0,1760,343500.0
3237,1948,3.0,850,325000.0
3238,1995,4.0,4690,600000.0
3239,1996,4.0,3920,850000.0
3240,2005,3.0,2140,420000.0
3241,1940,2.0,1180,257500.0
3242,1962,5.0,2360,317000.0
3243,1930,3.0,3060,970000.0
3244,1977,3.0,1670,252000.0
3245,1946,3.0,1820,683500.0
3246,1988,3.0,1970,289000.0
3247,2007,2.0,930,355000.0
3248,2004,3.0,2300,675000.0
3249,1976,3.0,2590,396500.0
3250,1960,4.0,1450,362500.0
3251,1943,4.0,1540,395000.0
3252,1968,5.0,2730,599000.0
3253,1945,3.0,880,218000.0
3254,2006,4.0,3190,589950.0
3255,1968,3.0,1330,218000.0
3256,1957,3.0,1500,360000.0
3257,1922,2.0,740,350000.0
3258,2004,4.0,2560,350000.0
3259,1930,3.0,2540,845000.0
3260,2000,3.0,3200,839000.0
3261,1958,4.0,3330,850000.0
3262,1956,2.0,900,329950.0
3263,1946,4.0,1600,425000.0
3264,1956,2.0,970,210000.0
3265,1927,2.0,1130,631500.0
3266,1950,2.0,650,295000.0
3267,1926,3.0,2400,575000.0
3268,2011,3.0,2280,415000.0
3269,2010,4.0,3550,859000.0
3270,2012,4.0,2050,639888.0
3271,2005,2.0,830,329445.0
3272,2013,4.0,2440,745641.0
3273,2007,3.0,1600,395000.0
3274,2010,4.0,3190,790000.0
3275,1905,4.0,2550,890000.0
3276,1962,3.0,2180,400000.0
3277,1983,3.0,1410,365500.0
3278,1985,3.0,1410,245000.0
3279,1993,4.0,2340,390000.0
3280,1966,3.0,1320,196500.0
3281,2006,4.0,3990,1200000.0
3282,1958,3.0,1270,276900.0
3283,1968,3.0,4380,995000.0
3284,2004,4.0,4250,2300000.0
3285,1987,3.0,1860,505000.0
3286,1989,4.0,3770,1229000.0
3287,1925,4.0,1530,352000.0
3288,2013,4.0,3570,597326.0
3289,1955,2.0,1740,800000.0
3290,1990,3.0,1670,270000.0
3291,1984,4.0,1570,235000.0
3292,1997,2.0,1590,409900.0
3293,2006,5.0,2980,739900.0
3294,2001,4.0,2690,608000.0
3295,1924,2.0,900,381500.0
3296,1914,2.0,1440,562100.0
3297,1995,4.0,3000,740000.0
3298,1942,3.0,1640,308000.0
3299,1970,5.0,3100,905000.0
3300,2007,4.0,4000,762000.0
3301,1949,4.0,2020,356000.0
3302,1915,3.0,1840,750000.0
3303,1973,4.0,2100,418800.0
3304,1959,4.0,2460,276000.0
3305,1996,3.0,2610,725000.0
3306,1995,3.0,1460,285000.0
3307,1958,3.0,1050,205000.0
3308,1989,3.0,1790,583000.0
3309,1926,4.0,2180,657000.0
3310,1965,4.0,2050,386000.0
3311,1973,5.0,2790,589950.0
3312,1924,3.0,1700,575000.0
3313,2002,3.0,2380,574000.0
3314,1908,5.0,2000,690500.0
3315,2005,2.0,1670,565000.0
3316,1940,3.0,1190,500000.0
3317,1951,6.0,3040,330000.0
3318,1930,2.0,780,286000.0
3319,1954,3.0,2330,450000.0
3320,1912,4.0,2840,870000.0
3321,2000,4.0,2490,725000.0
3322,1927,2.0,770,275000.0
3323,1953,3.0,1850,645000.0
3324,1969,3.0,1090,152000.0
3325,1918,4.0,1780,315000.0
3326,1941,1.0,930,190000.0
3327,2004,4.0,2770,700000.0
3328,1955,3.0,1250,233000.0
3329,1990,4.0,1830,249000.0
3330,1950,2.0,870,310000.0
3331,1951,3.0,1150,265950.0
3332,1968,5.0,4500,860000.0
3333,1938,3.0,1150,200000.0
3334,1926,4.0,2000,402000.0
3335,1964,6.0,1900,305000.0
3336,1975,3.0,1640,505000.0
3337,1913,3.0,2680,1355000.0
3338,1998,3.0,2420,482000.0
3339,1978,3.0,1790,299950.0
3340,1997,4.0,3920,770000.0
3341,1968,3.0,1640,245700.0
3342,1954,3.0,890,283000.0
3343,1940,4.0,1910,650000.0
3344,1962,5.0,2140,530000.0
3345,1953,3.0,2030,440000.0
3346,1985,4.0,4225,1005000.0
3347,1978,3.0,2680,599990.0
3348,1994,4.0,2030,544000.0
3349,1978,5.0,5850,1700000.0
3350,1962,2.0,2060,270000.0
3351,1943,2.0,1060,435000.0
3352,1947,3.0,1010,349000.0
3353,1924,4.0,3310,1140000.0
3354,1997,4.0,2000,320000.0
3355,2005,4.0,3070,804100.0
3356,2014,3.0,1270,594000.0
3357,1958,4.0,3110,531500.0
3358,1979,3.0,2110,1150000.0
3359,1984,3.0,1400,374500.0
3360,1952,4.0,2310,450000.0
3361,1967,5.0,2700,744500.0
3362,1981,5.0,2370,913888.0
3363,1942,4.0,2760,760000.0
3364,1941,2.0,1610,346500.0
3365,1966,3.0,1230,280000.0
3366,1959,3.0,1900,557500.0
3367,1954,3.0,1580,260000.0
3368,1900,3.0,1940,1330000.0
3369,1947,3.0,1620,640000.0
3370,1994,7.0,1940,280000.0
3371,1965,3.0,1230,205000.0
3372,2005,5.0,3160,957000.0
3373,1955,5.0,2700,625000.0
3374,1954,4.0,1880,680000.0
3375,1942,2.0,890,150000.0
3376,1992,3.0,1720,255950.0
3377,1989,3.0,1620,246500.0
3378,1931,2.0,1380,450000.0
3379,1958,3.0,1870,595888.0
3380,1970,3.0,1970,454000.0
3381,1979,3.0,1110,299900.0
3382,1995,3.0,1190,200000.0
3383,1932,3.0,1150,346500.0
3384,1973,4.0,2890,585000.0
3385,1977,3.0,1500,383000.0
3386,1910,4.0,1950,519000.0
3387,1968,3.0,1250,410000.0
3388,1996,4.0,2070,578000.0
3389,2003,4.0,4660,1280000.0
3390,2007,2.0,1350,395000.0
3391,2011,3.0,1800,364000.0
3392,2012,3.0,1481,240000.0
3393,2014,3.0,1730,328423.0
3394,2005,4.0,2720,594000.0
3395,2009,3.0,2320,425000.0
3396,2012,3.0,1860,309620.0
3397,2007,5.0,2025,260000.0
3398,2007,3.0,1400,563500.0
3399,2009,5.0,2620,975000.0
3400,1915,3.0,2450,937000.0
3401,2010,3.0,1590,518500.0
3402,1964,4.0,2085,563500.0
3403,2007,4.0,3450,1050000.0
3404,1987,3.0,1780,350000.0
3405,2006,4.0,3060,826000.0
3406,1945,3.0,1700,225000.0
3407,1942,4.0,1330,235867.0
3408,2001,4.0,3060,399000.0
3409,1968,3.0,1220,177500.0
3410,1959,4.0,1600,224000.0
3411,1968,4.0,1530,302000.0
3412,1959,3.0,1980,760000.0
3413,1969,3.0,1730,460000.0
3414,1957,3.0,1170,415000.0
3415,1952,2.0,1950,669000.0
3416,1968,3.0,1470,254600.0
3417,1952,3.0,1400,357250.0
3418,1987,4.0,4040,910000.0
3419,1921,6.0,3110,725000.0
3420,1906,3.0,1490,670000.0
3421,1947,4.0,1770,440000.0
3422,1977,4.0,3320,1025000.0
3423,1948,2.0,950,320000.0
3424,2002,4.0,2430,310000.0
3425,1955,4.0,2660,772650.0
3426,1996,4.0,2670,669950.0
3427,1993,5.0,2720,690000.0
3428,1970,4.0,3200,385000.0
3429,1974,3.0,2480,663000.0
3430,1967,3.0,1780,300000.0
3431,1972,2.0,1590,225500.0
3432,1999,3.0,1550,320000.0
3433,1976,3.0,2850,775000.0
3434,1929,3.0,2600,805000.0
3435,1944,4.0,1230,252750.0
3436,1959,5.0,2080,254000.0
3437,2004,6.0,3600,620000.0
3438,1962,4.0,2110,435000.0
3439,1961,4.0,2550,460000.0
3440,1991,3.0,1650,268000.0
3441,2008,2.0,1370,446000.0
3442,1975,2.0,1010,285000.0
3443,1987,3.0,2330,530000.0
3444,1911,2.0,620,402000.0
3445,1967,3.0,2450,358000.0
3446,1977,4.0,2530,354950.0
3447,2001,4.0,2220,405000.0
3448,1979,4.0,2110,568000.0
3449,1960,5.0,3690,575000.0
3450,1977,4.0,1940,315000.0
3451,1977,4.0,2070,280927.0
3452,1976,4.0,2160,440000.0
3453,1965,4.0,2600,270000.0
3454,1912,4.0,2880,755000.0
3455,1984,4.0,2260,289659.0
3456,2004,5.0,3640,555000.0
3457,1952,3.0,1530,450000.0
3458,1918,3.0,2490,1145000.0
3459,1983,3.0,1440,495000.0
3460,1910,3.0,3760,1250000.0
3461,1975,4.0,1720,580000.0
3462,1959,4.0,2480,560000.0
3463,2008,4.0,3990,1080000.0
3464,1912,2.0,840,450000.0
3465,1968,3.0,2270,815000.0
3466,2005,4.0,2580,354000.0
3467,1988,3.0,1580,279900.0
3468,1941,2.0,950,339000.0
3469,2003,4.0,3190,1340000.0
3470,1990,3.0,3740,710000.0
3471,1949,4.0,2620,815000.0
3472,1958,3.0,2080,800000.0
3473,1922,3.0,1660,638000.0
3474,1983,3.0,1520,475580.0
3475,1981,3.0,1140,243800.0
3476,2004,3.0,3240,600000.0
3477,1988,3.0,2460,620000.0
3478,1903,4.0,1750,750000.0
3479,1945,3.0,2430,626000.0
3480,1956,3.0,1060,230000.0
3481,1942,3.0,2410,537000.0
3482,1943,2.0,720,210000.0
3483,1963,3.0,1260,200500.0
3484,1954,3.0,1640,253500.0
3485,1962,3.0,1310,150000.0
3486,1949,3.0,2120,440000.0
3487,1933,3.0,3320,667000.0
3488,1955,3.0,1210,660000.0
3489,1993,3.0,2590,695000.0
3490,1989,4.0,2250,440000.0
3491,1972,4.0,4040,1388000.0
3492,1912,3.0,1090,219500.0
3493,1981,3.0,1660,220000.0
3494,1954,2.0,1780,270000.0
3495,2008,4.0,3370,900000.0
3496,1902,5.0,4480,1990000.0
3497,1990,4.0,2990,800000.0
3498,1924,5.0,2280,365000.0
3499,1950,3.0,2480,1387800.0
3500,1967,5.0,2830,451000.0
3501,1950,2.0,920,202000.0
3502,1979,4.0,3250,1410000.0
3503,1924,2.0,1240,471000.0
3504,1977,4.0,3230,827000.0
3505,1979,5.0,2500,235000.0
3506,1980,2.0,1390,216500.0
3507,1953,5.0,1940,359000.0
3508,1991,3.0,1900,252500.0
3509,1961,3.0,2380,370000.0
3510,1928,3.0,1480,663000.0
3511,2013,4.0,3460,971971.0
3512,2008,3.0,1444,420000.0
3513,2006,4.0,1930,330675.0
3514,1933,4.0,1200,240000.0
3515,2012,3.0,1769,334888.0
3516,2012,3.0,2490,414000.0
3517,2014,4.0,3060,782900.0
3518,2011,4.0,3030,525000.0
3519,2009,3.0,2370,429900.0
3520,2006,3.0,1370,390000.0
3521,2014,3.0,1500,224000.0
3522,1995,3.0,1715,257500.0
3523,1925,2.0,1110,665000.0
3524,1998,5.0,2400,327000.0
3525,1988,3.0,1520,425000.0
3526,1994,4.0,3190,687500.0
3527,1939,3.0,2400,672500.0
3528,1959,3.0,1060,140000.0
3529,1972,2.0,1220,215500.0
3530,1979,4.0,2020,464900.0
3531,1959,4.0,2300,417000.0
3532,1979,4.0,2300,453000.0
3533,2002,3.0,1660,700000.0
3534,1972,4.0,3900,1619999.0
3535,1957,3.0,1650,259500.0
3536,1985,4.0,2110,460000.0
3537,1939,3.0,1960,561500.0
3538,1997,4.0,2770,641000.0
3539,1978,4.0,2440,330000.0
3540,1953,2.0,1320,447000.0
3541,2005,4.0,2570,320000.0
3542,1926,2.0,940,212700.0
3543,1922,2.0,700,260000.0
3544,1981,3.0,1400,410000.0
3545,1996,4.0,1890,355000.0
3546,1951,2.0,720,275500.0
3547,1967,3.0,2410,415000.0
3548,1985,3.0,1630,279000.0
3549,1968,5.0,2330,350000.0
3550,1985,2.0,1330,355000.0
3551,1984,4.0,3190,750000.0
3552,1998,3.0,1400,235000.0
3553,1967,3.0,970,209950.0
3554,1969,3.0,1010,230000.0
3555,1990,3.0,3580,725000.0
3556,1927,2.0,1050,430000.0
3557,1977,5.0,2500,661500.0
3558,2006,3.0,2630,738000.0
3559,1993,4.0,6640,1820000.0
3560,1966,3.0,910,221000.0
3561,1988,3.0,2610,665000.0
3562,1998,3.0,1720,255000.0
3563,1969,5.0,3650,1195000.0
3564,1980,3.0,2040,355000.0
3565,1950,5.0,3260,755000.0
3566,1956,3.0,1590,300000.0
3567,1906,4.0,1440,500000.0
3568,1905,2.0,900,191000.0
3569,1993,6.0,3120,315000.0
3570,2000,3.0,1060,415000.0
3571,2002,4.0,3000,394000.0
3572,2000,3.0,2230,490000.0
3573,1906,5.0,1890,523460.0
3574,2006,4.0,4150,550000.0
3575,1981,3.0,1780,342000.0
3576,2003,4.0,2710,560000.0
3577,2003,4.0,4390,1050000.0
3578,1916,2.0,1640,710000.0
3579,1903,3.0,1670,1020000.0
3580,1989,3.0,2570,399950.0
3581,1902,2.0,1500,480000.0
3582,1950,3.0,2710,410000.0
3583,1978,4.0,2860,530000.0
3584,1937,2.0,840,528000.0
3585,1991,4.0,2990,469900.0
3586,1944,5.0,1170,397000.0
3587,1952,3.0,1200,718500.0
3588,1940,2.0,1020,195000.0
3589,1948,2.0,910,285000.0
3590,1907,1.0,700,295000.0
3591,1981,4.0,2420,602000.0
3592,1960,3.0,1950,235000.0
3593,2012,4.0,3060,465000.0
3594,1955,4.0,1390,234000.0
3595,2008,2.0,1200,504200.0
3596,2003,3.0,2440,710000.0
3597,2005,3.0,2310,589500.0
3598,2009,3.0,2600,415000.0
3599,2011,3.0,1490,735000.0
3600,2005,3.0,2432,427000.0
3601,2014,4.0,3610,982000.0
3602,2013,4.0,2530,459000.0
3603,2014,4.0,2790,483453.0
3604,2014,3.0,1670,246950.0
3605,2007,1.0,1170,235000.0
3606,2008,4.0,1350,288790.0
3607,2014,2.0,1110,229800.0
3608,2014,1.0,1100,516500.0
3609,1930,3.0,2820,1600000.0
3610,1983,3.0,1040,234000.0
3611,1980,2.0,1910,230000.0
3612,1949,4.0,1370,300000.0
3613,1927,3.0,1500,470000.0
3614,1969,3.0,1200,339900.0
3615,1904,2.0,1050,650000.0
3616,1920,5.0,2670,585000.0
3617,1972,4.0,2190,699900.0
3618,1994,4.0,3130,598000.0
3619,1998,3.0,1700,475000.0
3620,1978,3.0,1700,314500.0
3621,2007,3.0,1360,397000.0
3622,1986,3.0,1610,345000.0
3623,1991,5.0,2130,325000.0
3624,1957,3.0,1800,265000.0
3625,1974,4.0,2950,402000.0
3626,1964,3.0,2120,835000.0
3627,2005,4.0,3500,780000.0
3628,1965,3.0,1440,250000.0
3629,1905,4.0,2120,1200000.0
3630,1974,2.0,1780,935000.0
3631,1947,2.0,960,300000.0
3632,2006,2.0,1510,419000.0
3633,1911,1.0,1010,410000.0
3634,1989,3.0,3790,1165000.0
3635,1948,3.0,3600,461000.0
3636,1968,3.0,1300,385000.0
3637,1940,4.0,2500,669500.0
3638,1958,3.0,2090,491950.0
3639,1948,3.0,2200,1230000.0
3640,1955,3.0,2070,560000.0
3641,1982,3.0,1320,370000.0
3642,1960,4.0,1360,263400.0
3643,1942,2.0,930,100000.0
3644,1937,3.0,1760,289950.0
3645,1985,3.0,1410,263000.0
3646,1992,4.0,2570,397500.0
3647,1996,3.0,1300,245000.0
3648,1925,3.0,1580,535000.0
3649,2005,4.0,2960,449000.0
3650,2003,4.0,2330,490000.0
3651,1977,4.0,2070,445800.0
3652,1932,2.0,970,345000.0
3653,1990,3.0,2310,327500.0
3654,1988,4.0,2290,436500.0
3655,1967,3.0,1720,550000.0
3656,1919,2.0,1190,441000.0
3657,1947,2.0,870,406500.0
3658,1990,2.0,1068,243000.0
3659,1993,4.0,2140,359500.0
3660,1984,4.0,3300,760000.0
3661,1914,5.0,4830,1925000.0
3662,1906,5.0,2820,408000.0
3663,1981,4.0,2440,480000.0
3664,1929,4.0,1800,875000.0
3665,1954,3.0,1010,308000.0
3666,1931,4.0,3220,880000.0
3667,2008,5.0,5000,1730000.0
3668,1976,2.0,1200,170000.0
3669,1985,3.0,1470,491500.0
3670,2003,3.0,2600,515000.0
3671,1958,4.0,2750,550000.0
3672,1919,2.0,1320,255000.0
3673,2005,3.0,3350,635000.0
3674,1920,3.0,2650,850000.0
3675,1952,2.0,1860,265000.0
3676,1958,3.0,960,349810.0
3677,1937,4.0,2010,972000.0
3678,1928,2.0,900,235000.0
3679,1997,4.0,2340,330000.0
3680,1979,4.0,3720,500000.0
3681,1949,3.0,1890,570000.0
3682,1956,4.0,2680,1309500.0
3683,2007,3.0,1460,544000.0
3684,2006,3.0,3180,439000.0
3685,1981,4.0,1980,530000.0
3686,2008,2.0,1090,427500.0
3687,2002,4.0,2230,337000.0
3688,1995,4.0,3330,1095000.0
3689,1904,4.0,1880,435000.0
3690,1964,5.0,2870,765000.0
3691,1967,4.0,2120,492650.0
3692,2001,4.0,2700,383962.0
3693,2007,4.0,3670,950000.0
3694,2008,3.0,1220,457000.0
3695,2007,5.0,4390,1510000.0
3696,2014,4.0,3560,882566.0
3697,2007,4.0,3530,963000.0
3698,2006,4.0,2280,345000.0
3699,2013,4.0,4350,2065000.0
3700,1993,3.0,3830,800000.0
3701,1993,3.0,2050,314500.0
3702,1989,3.0,3660,530000.0
3703,2004,4.0,3350,650000.0
3704,1963,3.0,1270,349500.0
3705,2008,4.0,3400,1198000.0
3706,1959,3.0,1200,165050.0
3707,1978,3.0,2200,580000.0
3708,1959,3.0,1680,330000.0
3709,2001,5.0,3840,875000.0
3710,1926,2.0,950,500000.0
3711,1994,4.0,2280,445000.0
3712,1987,4.0,1970,274900.0
3713,1967,3.0,1620,219950.0
3714,1962,4.0,2600,691500.0
3715,1929,2.0,1250,459500.0
3716,1914,4.0,2130,955500.0
3717,1978,4.0,2550,328950.0
3718,1927,3.0,1150,307000.0
3719,1967,3.0,1040,382500.0
3720,1996,4.0,3340,1150000.0
3721,1900,6.0,2630,1297000.0
3722,1994,3.0,1640,478000.0
3723,1948,2.0,770,260000.0
3724,2006,4.0,4350,850000.0
3725,1957,4.0,1700,616000.0
3726,1984,3.0,2050,540000.0
3727,2001,3.0,1660,300000.0
3728,1977,3.0,1990,507500.0
3729,1978,5.0,7050,3800000.0
3730,1986,3.0,1770,241000.0
3731,1991,3.0,2440,485000.0
3732,1998,3.0,2620,695000.0
3733,1994,4.0,2440,548000.0
3734,1955,2.0,1080,345000.0
3735,1962,3.0,1090,280000.0
3736,1963,3.0,1400,450000.0
3737,1994,3.0,2010,515000.0
3738,1920,3.0,1640,1014250.0
3739,2004,5.0,3290,739900.0
3740,1990,2.0,2510,600000.0
3741,1952,2.0,860,370000.0
3742,1977,4.0,2840,729032.0
3743,1934,3.0,1750,510000.0
3744,1964,3.0,1300,425000.0
3745,1967,3.0,3890,1080000.0
3746,2006,3.0,1460,337000.0
3747,1911,4.0,1410,563000.0
3748,1924,4.0,3770,1695000.0
3749,1907,3.0,1190,245000.0
3750,1947,3.0,1410,590000.0
3751,1922,3.0,2500,695000.0
3752,1946,2.0,800,402500.0
3753,1993,3.0,2530,435000.0
3754,1983,3.0,2570,660000.0
3755,1987,3.0,2090,300000.0
3756,1960,5.0,2980,600000.0
3757,1981,3.0,1170,205000.0
3758,2004,3.0,2080,357500.0
3759,1997,5.0,3350,1110000.0
3760,2007,2.0,1050,332888.0
3761,1979,2.0,900,174000.0
3762,1907,2.0,1050,515000.0
3763,1958,5.0,3740,392000.0
3764,1900,4.0,1430,485000.0
3765,1984,3.0,1400,217500.0
3766,1983,3.0,1600,502000.0
3767,1989,3.0,2880,820000.0
3768,1913,3.0,3140,1640000.0
3769,1937,2.0,820,102500.0
3770,2001,5.0,5190,925000.0
3771,1968,4.0,2180,540000.0
3772,1900,2.0,910,600000.0
3773,1928,4.0,1580,406000.0
3774,1948,4.0,2130,620000.0
3775,1990,4.0,4570,1060000.0
3776,1984,3.0,1240,401000.0
3777,1959,3.0,1860,725000.0
3778,1923,1.0,370,276000.0
3779,1975,5.0,3130,500000.0
3780,1977,3.0,2530,375000.0
3781,1928,4.0,3970,2300000.0
3782,1961,3.0,1920,260000.0
3783,1918,4.0,2970,1565000.0
3784,2001,4.0,2300,431000.0
3785,2003,4.0,1830,321000.0
3786,1963,4.0,1550,433000.0
3787,2005,4.0,4080,920000.0
3788,1989,3.0,1710,482000.0
3789,2002,3.0,2375,712000.0
3790,1962,4.0,2200,505000.0
3791,1930,3.0,3530,2367000.0
3792,1966,3.0,1110,452000.0
3793,1921,4.0,1630,581000.0
3794,1910,4.0,2550,952500.0
3795,1987,4.0,2500,808000.0
3796,1945,4.0,2890,476000.0
3797,1945,4.0,1420,535000.0
3798,1937,4.0,4270,1356925.0
3799,2008,3.0,2390,629800.0
3800,2014,4.0,2530,417838.0
3801,2014,4.0,2701,399895.0
3802,2003,4.0,3990,825000.0
3803,2006,4.0,2303,300000.0
3804,2007,2.0,1540,640000.0
3805,2008,3.0,1450,460000.0
3806,2012,2.0,1160,525000.0
3807,2013,4.0,2910,499990.0
3808,2008,4.0,3770,1020000.0
3809,1985,5.0,2900,675000.0
3810,1920,3.0,1540,512031.0
3811,1918,2.0,700,310000.0
3812,1970,3.0,3280,1075000.0
3813,1960,4.0,2430,255000.0
3814,1993,3.0,1900,435000.0
3815,1983,3.0,1660,453000.0
3816,1975,4.0,1620,260000.0
3817,1951,4.0,2090,659000.0
3818,1991,3.0,1110,223000.0
3819,1984,5.0,3760,851000.0
3820,1973,3.0,2080,605000.0
3821,1947,4.0,1950,895000.0
3822,1950,5.0,2570,519000.0
3823,1983,3.0,2330,535000.0
3824,1982,3.0,3700,489000.0
3825,1965,3.0,1920,250000.0
3826,1905,3.0,1900,580000.0
3827,1967,4.0,1440,1038000.0
3828,1961,4.0,2940,605000.0
3829,2008,4.0,2500,599950.0
3830,1993,3.0,2490,700000.0
3831,1956,3.0,1470,480000.0
3832,2002,4.0,2120,329950.0
3833,1984,3.0,1200,250000.0
3834,2002,5.0,2450,345000.0
3835,1991,4.0,1780,175000.0
3836,1942,5.0,1590,185000.0
3837,1978,4.0,2370,411000.0
3838,1922,3.0,1760,690000.0
3839,1948,4.0,1940,265000.0
3840,1990,4.0,3550,720000.0
3841,2002,4.0,2050,256000.0
3842,2002,4.0,1680,255000.0
3843,1994,3.0,1320,540000.0
3844,1987,3.0,1550,481015.0
3845,1974,3.0,2680,575000.0
3846,1984,3.0,2390,339950.0
3847,1963,4.0,2040,475000.0
3848,1977,3.0,2670,732000.0
3849,1924,4.0,1880,860000.0
3850,1927,4.0,2400,389000.0
3851,1956,3.0,2270,645000.0
3852,1981,4.0,1850,475000.0
3853,1987,4.0,2160,550000.0
3854,1968,2.0,2160,305000.0
3855,1906,2.0,1570,782000.0
3856,1923,3.0,1340,545000.0
3857,2004,4.0,3002,394500.0
3858,1965,5.0,2190,600000.0
3859,1966,4.0,2610,1300000.0
3860,1947,2.0,1010,300000.0
3861,2003,4.0,2105,330000.0
3862,1928,4.0,2430,723000.0
3863,1954,4.0,4040,2271150.0
3864,1998,5.0,2160,480000.0
3865,1946,2.0,900,496000.0
3866,2006,3.0,1820,625000.0
3867,1962,4.0,2100,475000.0
3868,1992,3.0,1520,275250.0
3869,1980,2.0,1310,253000.0
3870,1979,4.0,2190,630000.0
3871,1918,5.0,2950,660500.0
3872,1962,5.0,1870,262000.0
3873,1909,3.0,4660,2147500.0
3874,1978,3.0,1840,552000.0
3875,1985,2.0,3180,1411600.0
3876,1933,2.0,1500,736000.0
3877,1954,3.0,1730,355000.0
3878,1962,3.0,1580,305000.0
3879,2014,4.0,1540,484998.0
3880,2014,4.0,3390,1054690.0
3881,2005,2.0,830,334500.0
3882,2013,4.0,2620,475000.0
3883,2014,3.0,2242,309780.0
3884,2005,4.0,2890,795000.0
3885,2010,3.0,1450,274500.0
3886,2008,2.0,800,265050.0
3887,2006,3.0,2280,567500.0
3888,2013,3.0,3850,915000.0
3889,1995,5.0,2270,285000.0
3890,2000,3.0,2250,445838.0
3891,1969,4.0,2600,304900.0
3892,1968,4.0,2490,940000.0
3893,1995,4.0,3160,1127000.0
3894,2005,4.0,4930,835000.0
3895,1967,3.0,1440,290000.0
3896,1959,3.0,1770,250000.0
3897,2001,4.0,2300,342000.0
3898,1989,4.0,2980,1012000.0
3899,1963,4.0,2230,400000.0
3900,1950,3.0,1830,312500.0
3901,1962,3.0,1740,267000.0
3902,1955,3.0,1530,575000.0
3903,1954,3.0,1520,810000.0
3904,1945,3.0,3230,850000.0
3905,2005,3.0,3620,1015000.0
3906,2000,4.0,5070,1100000.0
3907,1960,3.0,1570,240000.0
3908,1966,4.0,2080,198000.0
3909,1969,4.0,2230,565000.0
3910,1952,5.0,3420,1195000.0
3911,1977,8.0,2790,340000.0
3912,2002,4.0,3150,815000.0
3913,2006,4.0,3930,1875000.0
3914,1940,5.0,2190,588000.0
3915,1997,4.0,1890,280500.0
3916,2004,4.0,1900,390000.0
3917,1989,2.0,1930,509000.0
3918,1986,3.0,3316,490600.0
3919,1960,3.0,1380,650000.0
3920,1997,3.0,2080,715000.0
3921,1909,3.0,1240,529950.0
3922,1959,3.0,1020,265000.0
3923,1909,3.0,2360,1755000.0
3924,1969,3.0,2780,1140000.0
3925,1955,3.0,2300,610000.0
3926,1943,4.0,2020,554729.0
3927,1948,5.0,1840,395000.0
3928,1908,3.0,1390,341000.0
3929,1962,4.0,2060,264500.0
3930,1963,4.0,2640,395000.0
3931,1959,3.0,1980,640000.0
